product_id,product_name,category,supplier_id,quantity,unit_price,reorder_level,discontinued,date_added,last_order_date,warehouse_location
P15516,Executive,Groceries,188,364,29.37,100,0,2025-04-30,2025-04-11,B2
P15517,Space,Stationery,193,326,128.44,42,1,2025-03-19,2024-09-17,E5
P15518,Than,Electronics,147,292,499.47,65,0,2024-08-12,2025-05-23,E5
P15519,Address,Clothing,113,35,451.57,51,1,2024-01-30,2024-09-01,C3
P15520,Answer,Clothing,197,219,345.06,83,1,2024-08-09,2025-04-23,C3
P15521,Race,Electronics,185,293,356.95,26,1,2023-12-31,2025-04-30,E5
P15522,Herself,Furniture,184,360,418.19,74,1,2023-07-14,2025-05-27,C3
P15523,Federal,Furniture,111,490,189.49,31,1,2024-08-01,2025-04-12,C3
P15524,Worker,Groceries,183,474,12.28,47,1,2025-03-29,2025-04-06,C3
P15525,Quickly,Furniture,192,367,114.32,33,0,2024-04-17,2024-12-19,D4
P15526,Single,Groceries,144,166,278.45,53,1,2024-06-22,2025-02-06,E5
P15527,Memory,Stationery,128,485,473.03,58,1,2025-06-14,2025-02-22,A1
P15528,Defense,Furniture,147,147,351.2,84,0,2024-03-01,2024-10-23,E5
P15529,Debate,Groceries,171,476,341.24,95,0,2023-07-25,2024-11-18,A1
P15530,His,Electronics,147,420,313.65,91,0,2025-05-11,2025-05-25,A1
P15531,Community,Stationery,118,351,438.62,79,0,2023-08-28,2024-11-05,C3
P15532,Able,Stationery,175,49,309.54,33,0,2023-07-25,2025-01-10,C3
P15533,Small,Stationery,140,252,27.5,31,0,2024-09-12,2024-09-29,B2
P15534,Structure,Electronics,180,245,341.21,77,1,2025-04-26,2024-11-06,C3
P15535,General,Clothing,123,445,133.81,19,1,2023-08-24,2025-01-28,B2
P15536,War,Clothing,154,43,265.29,47,1,2024-05-26,2024-12-16,A1
P15537,Five,Stationery,125,245,483.75,48,0,2023-09-08,2025-01-13,B2
P15538,Close,Clothing,190,86,399.46,17,1,2023-07-05,2025-02-27,E5
P15539,Born,Clothing,198,446,473.76,91,0,2024-08-21,2025-02-10,C3
P15540,Type,Electronics,178,81,232.75,38,0,2025-04-18,2024-11-17,D4
P15541,Right,Furniture,126,104,195.85,50,0,2024-03-12,2025-04-15,E5
P15542,Far,Clothing,146,392,207.15,36,1,2023-09-20,2025-06-24,C3
P15543,Fund,Furniture,170,293,497.53,96,0,2024-05-15,2024-10-18,A1
P15544,Sister,Furniture,153,23,485.55,96,1,2023-10-13,2025-06-24,D4
P15545,Worry,Stationery,164,116,268.42,14,0,2024-10-08,2024-08-11,B2
P15546,International,Groceries,157,276,179.88,31,0,2023-11-27,2024-09-10,D4
P15547,War,Groceries,132,285,407.99,17,0,2023-11-08,2025-05-07,E5
P15548,Show,Groceries,157,201,24.56,77,0,2025-06-07,2025-04-30,B2
P15549,Action,Clothing,159,214,144.78,41,1,2023-11-23,2024-10-03,B2
P15550,Cut,Stationery,169,8,451.59,80,0,2024-07-14,2024-10-18,B2
P15551,Interesting,Furniture,145,169,32.07,37,0,2024-01-22,2025-06-12,B2
P15552,Director,Groceries,114,248,238.91,20,1,2023-07-10,2024-12-11,C3
P15553,Special,Clothing,106,419,440.36,78,0,2024-11-02,2024-10-22,D4
P15554,Describe,Groceries,176,36,154.15,82,1,2024-11-24,2024-08-04,A1
P15555,Well,Furniture,169,195,451.65,44,0,2025-01-15,2025-01-21,B2
P15556,Past,Electronics,171,9,261.66,58,0,2023-06-29,2025-04-18,C3
P15557,Across,Groceries,146,145,139.59,25,0,2025-01-24,2024-08-03,E5
P15558,Ability,Electronics,112,351,66.81,65,0,2024-02-03,2024-06-29,B2
P15559,See,Electronics,142,259,428.71,91,0,2024-06-05,2025-05-17,D4
P15560,Lose,Stationery,119,260,172.01,47,0,2023-12-29,2025-04-08,E5
P15561,Cut,Furniture,182,194,208.45,26,0,2024-08-16,2024-12-05,E5
P15562,Election,Stationery,150,272,306.36,52,0,2025-02-25,2024-07-26,B2
P15563,Have,Clothing,155,137,448.48,71,1,2024-07-22,2025-05-08,B2
P15564,Sense,Groceries,174,340,288.62,43,1,2023-09-29,2024-12-21,A1
P15565,Fall,Groceries,195,260,242.3,83,1,2024-06-24,2025-03-21,C3
P15566,Probably,Electronics,104,123,343.32,28,0,2024-12-31,2025-03-11,A1
P15567,We,Stationery,107,448,17.24,62,1,2025-05-31,2024-08-29,B2
P15568,Meet,Groceries,187,123,439.17,39,0,2024-12-10,2024-12-18,E5
P15569,Production,Stationery,183,96,248.39,22,1,2024-10-01,2025-05-29,D4
P15570,Onto,Furniture,156,284,378.98,18,0,2023-09-11,2024-08-17,A1
P15571,Choice,Clothing,171,458,424.33,73,1,2024-07-27,2025-06-11,D4
P15572,Perform,Clothing,140,276,344.23,34,0,2024-03-05,2024-09-13,A1
P15573,Environment,Stationery,160,61,203.9,50,1,2024-06-17,2025-01-06,D4
P15574,Own,Clothing,148,288,72.04,12,1,2025-06-19,2024-09-13,B2
P15575,Feeling,Electronics,189,250,85.17,16,0,2024-05-04,2025-05-21,E5
P15576,International,Stationery,181,409,167.69,99,1,2024-10-29,2024-08-09,B2
P15577,Test,Stationery,135,449,433.98,19,0,2025-04-06,2024-11-18,A1
P15578,Often,Furniture,131,117,50.03,43,0,2024-06-01,2025-03-13,C3
P15579,Environment,Furniture,183,168,145.16,50,0,2024-09-23,2025-04-09,D4
P15580,Sometimes,Furniture,126,52,188.34,65,1,2024-11-28,2024-10-30,B2
P15581,Wall,Groceries,130,449,147.59,21,1,2023-08-09,2025-04-27,E5
P15582,Politics,Electronics,130,27,214.7,31,1,2024-03-15,2024-10-09,E5
P15583,Individual,Electronics,188,34,437.95,87,1,2024-12-12,2024-12-16,A1
P15584,Happy,Clothing,144,453,237.92,91,0,2024-11-12,2024-07-21,D4
P15585,Lose,Furniture,119,119,206.24,12,0,2023-11-09,2024-08-16,D4
P15586,Reality,Groceries,161,286,358.22,49,0,2024-03-12,2024-10-25,A1
P15587,Since,Clothing,121,232,307.6,85,1,2023-10-05,2025-01-08,A1
P15588,Player,Groceries,130,235,460.22,50,1,2024-08-13,2024-12-23,D4
P15589,Admit,Groceries,150,454,191.31,41,0,2024-04-17,2025-03-24,B2
P15590,Pass,Furniture,159,49,145.0,64,0,2023-09-17,2025-01-11,A1
P15591,Health,Groceries,148,41,406.73,39,1,2023-11-17,2024-07-21,D4
P15592,South,Furniture,104,277,48.38,75,0,2023-09-12,2025-04-04,A1
P15593,Trade,Electronics,192,324,170.0,84,0,2024-04-04,2024-06-25,C3
P15594,Meeting,Electronics,166,91,318.64,12,1,2025-05-23,2024-08-17,C3
P15595,Quite,Clothing,125,482,472.41,44,0,2024-05-27,2025-03-08,B2
P15596,Score,Groceries,128,399,15.37,75,0,2023-06-28,2024-11-13,A1
P15597,Money,Electronics,177,89,36.53,43,1,2024-11-15,2025-03-31,C3
P15598,Run,Electronics,128,157,279.25,62,0,2024-07-31,2025-01-28,C3
P15599,President,Stationery,165,207,85.65,57,0,2024-05-12,2025-04-02,E5
P15600,Offer,Stationery,196,2,259.17,59,0,2024-11-10,2024-12-30,D4
P15601,Action,Furniture,176,15,243.36,90,1,2024-02-14,2025-06-14,B2
P15602,Pretty,Furniture,179,375,8.37,87,0,2025-05-14,2024-11-01,E5
P15603,Imagine,Groceries,182,171,59.92,76,0,2025-06-24,2025-01-30,C3
P15604,Draw,Furniture,189,58,94.82,17,0,2024-02-02,2024-08-05,D4
P15605,Picture,Electronics,102,55,22.61,78,0,2025-04-09,2024-06-24,A1
P15606,Get,Stationery,118,421,119.15,70,1,2024-01-14,2024-07-09,A1
P15607,Claim,Groceries,121,296,158.59,44,1,2023-10-09,2024-08-17,D4
P15608,Use,Groceries,121,47,392.13,42,1,2023-11-18,2024-10-15,C3
P15609,Huge,Stationery,104,345,211.97,51,0,2024-10-12,2025-06-01,A1
P15610,Participant,Furniture,158,311,73.35,50,0,2024-09-24,2024-10-04,E5
P15611,Authority,Clothing,145,418,64.79,42,0,2024-12-10,2025-01-13,C3
P15612,Large,Furniture,179,413,50.41,100,0,2025-05-15,2025-01-27,B2
P15613,Door,Furniture,150,406,125.4,30,1,2024-10-14,2024-07-19,C3
P15614,Debate,Clothing,102,296,89.2,54,0,2023-08-07,2025-03-12,D4
P15615,Figure,Stationery,171,122,116.16,88,1,2025-06-24,2024-10-04,E5
P15616,Meeting,Stationery,170,186,355.83,51,1,2025-06-06,2025-06-13,B2
P15617,Two,Groceries,117,479,102.96,21,1,2025-05-16,2025-04-18,D4
P15618,Affect,Stationery,148,289,58.4,57,1,2025-02-20,2025-06-17,C3
P15619,Reveal,Stationery,106,20,125.53,40,0,2024-12-02,2025-01-15,C3
P15620,Agent,Furniture,136,305,15.99,45,0,2024-09-30,2025-03-08,B2
P15621,Every,Furniture,107,101,371.96,88,0,2025-05-04,2025-02-17,B2
P15622,Drug,Clothing,136,19,38.24,61,0,2025-03-05,2025-01-14,D4
P15623,It,Clothing,109,243,200.61,57,0,2024-07-04,2024-09-23,D4
P15624,State,Furniture,191,146,258.12,93,0,2024-10-20,2025-04-29,C3
P15625,To,Furniture,111,368,174.2,78,1,2023-09-07,2024-08-31,C3
P15626,House,Groceries,100,457,484.65,13,1,2025-01-09,2024-11-24,E5
P15627,Itself,Furniture,121,8,323.51,42,1,2024-03-27,2025-04-22,D4
P15628,Voice,Clothing,169,80,264.86,37,1,2024-02-15,2024-07-20,E5
P15629,Wait,Clothing,109,227,25.58,26,0,2024-06-25,2024-07-26,B2
P15630,Add,Clothing,128,368,72.3,59,0,2023-07-13,2025-03-27,D4
P15631,Build,Groceries,196,281,30.56,96,1,2023-11-25,2024-10-04,C3
P15632,Research,Stationery,137,340,199.87,68,1,2024-08-21,2025-01-25,B2
P15633,Alone,Clothing,165,459,489.88,50,1,2024-08-30,2025-03-12,E5
P15634,Specific,Clothing,191,192,204.98,97,0,2024-12-03,2024-09-23,C3
P15635,General,Electronics,116,128,384.31,49,0,2024-05-04,2024-10-10,D4
P15636,Our,Electronics,165,446,229.66,36,0,2023-11-02,2025-02-24,D4
P15637,Foot,Electronics,196,100,85.14,33,1,2024-07-10,2024-12-31,D4
P15638,Song,Clothing,112,151,356.86,18,0,2023-09-23,2025-05-21,D4
P15639,Radio,Electronics,193,386,368.64,37,1,2024-08-27,2024-09-06,D4
P15640,Adult,Groceries,144,427,450.52,26,1,2024-08-12,2025-04-23,A1
P15641,Analysis,Groceries,164,171,178.88,91,1,2023-12-02,2025-06-13,B2
P15642,Compare,Furniture,161,363,301.95,61,1,2024-05-22,2025-06-11,B2
P15643,Sometimes,Groceries,102,406,211.66,73,1,2023-08-28,2024-11-21,D4
P15644,Difference,Stationery,166,406,165.17,50,0,2024-10-03,2024-08-13,E5
P15645,Hair,Clothing,155,446,107.83,50,1,2024-11-30,2025-02-11,A1
P15646,Us,Clothing,128,305,51.09,77,0,2024-02-24,2025-01-30,A1
P15647,Discover,Furniture,172,371,169.01,27,0,2024-09-22,2025-02-26,D4
P15648,Remain,Stationery,196,166,382.16,85,1,2024-12-24,2025-03-20,B2
P15649,Would,Clothing,165,111,413.49,67,0,2023-12-11,2024-10-31,A1
P15650,Appear,Clothing,144,66,480.53,43,0,2025-01-12,2024-10-15,D4
P15651,Large,Clothing,188,377,220.27,66,1,2024-08-17,2025-02-21,A1
P15652,Relationship,Clothing,169,341,277.2,92,0,2023-11-11,2024-12-29,C3
P15653,Remain,Electronics,120,55,44.84,77,0,2025-01-17,2024-12-25,E5
P15654,Least,Furniture,128,182,41.34,13,0,2025-02-22,2025-04-17,C3
P15655,Anything,Electronics,116,226,413.42,46,1,2024-04-13,2024-11-14,C3
P15656,Pass,Stationery,186,346,481.45,55,0,2024-03-31,2024-10-21,D4
P15657,Alone,Furniture,118,164,388.99,30,1,2025-03-19,2024-06-24,E5
P15658,Skill,Furniture,130,387,302.58,20,1,2023-09-15,2024-07-17,E5
P15659,Long,Clothing,152,9,140.25,72,0,2024-08-14,2024-07-28,E5
P15660,Fill,Clothing,166,124,360.69,93,1,2023-07-03,2024-11-16,A1
P15661,Time,Groceries,143,134,173.13,22,1,2025-06-07,2025-03-06,A1
P15662,Spend,Stationery,154,72,427.79,38,0,2024-03-16,2024-09-16,A1
P15663,Force,Groceries,174,189,217.65,86,1,2023-12-01,2025-01-22,E5
P15664,Phone,Furniture,176,109,184.18,29,0,2024-09-14,2024-07-05,E5
P15665,Share,Stationery,156,427,87.96,81,0,2024-10-05,2025-01-23,B2
P15666,Rule,Clothing,113,361,437.16,50,1,2024-09-08,2025-04-17,B2
P15667,Bad,Stationery,155,256,196.14,66,1,2023-07-08,2025-05-06,E5
P15668,Cell,Groceries,188,235,165.04,27,0,2024-04-08,2025-04-25,D4
P15669,Hear,Stationery,149,469,229.77,51,0,2025-04-13,2024-12-08,E5
P15670,Standard,Groceries,124,413,189.04,22,1,2024-05-29,2024-09-02,B2
P15671,Hotel,Stationery,119,129,73.51,10,0,2024-09-26,2025-05-01,D4
P15672,Leave,Furniture,127,435,332.6,11,1,2023-08-24,2024-09-18,E5
P15673,Value,Groceries,167,78,8.23,26,0,2023-06-25,2024-08-29,B2
P15674,Start,Stationery,148,292,67.23,46,0,2023-10-07,2025-02-03,B2
P15675,Cost,Clothing,128,38,323.51,72,1,2025-05-17,2024-08-27,B2
P15676,College,Stationery,184,306,113.72,100,1,2024-06-13,2025-04-03,A1
P15677,Size,Electronics,188,469,221.93,56,0,2023-08-07,2024-12-27,B2
P15678,Goal,Electronics,199,24,199.25,27,1,2025-03-30,2024-10-17,B2
P15679,Interest,Clothing,170,5,365.59,54,0,2023-07-23,2025-04-07,B2
P15680,Fact,Electronics,186,364,205.72,52,0,2024-06-26,2024-07-12,B2
P15681,Both,Stationery,151,147,317.11,95,1,2024-10-11,2024-09-02,C3
P15682,Area,Furniture,198,257,129.85,24,1,2023-09-24,2025-05-27,A1
P15683,Position,Groceries,128,16,308.41,39,1,2025-06-24,2024-12-29,B2
P15684,Else,Electronics,132,140,397.94,40,1,2023-08-02,2024-08-31,C3
P15685,Whose,Stationery,135,203,80.18,51,0,2023-09-24,2025-01-31,B2
P15686,Thank,Electronics,147,362,374.95,64,0,2024-07-05,2025-05-29,E5
P15687,Guy,Stationery,179,280,314.91,47,0,2024-06-25,2024-08-17,D4
P15688,Stuff,Clothing,137,223,49.55,89,1,2025-01-19,2025-04-11,A1
P15689,Nearly,Electronics,144,162,166.91,43,1,2024-12-04,2025-02-01,C3
P15690,Same,Clothing,105,271,106.66,18,0,2023-10-18,2024-11-13,A1
P15691,Pull,Electronics,128,60,219.73,51,1,2024-02-18,2025-01-31,D4
P15692,Than,Clothing,121,89,294.76,23,1,2024-08-03,2024-12-02,C3
P15693,Window,Stationery,103,74,231.88,60,0,2024-08-30,2024-11-12,C3
P15694,Standard,Clothing,119,127,212.41,12,0,2025-01-10,2025-02-21,C3
P15695,Machine,Electronics,126,376,263.71,47,0,2025-05-16,2025-04-26,E5
P15696,Now,Clothing,107,381,340.93,34,1,2025-04-02,2024-12-26,B2
P15697,Step,Clothing,153,23,192.91,38,1,2023-11-01,2024-10-31,C3
P15698,Have,Clothing,138,324,257.66,64,1,2023-10-29,2025-06-05,D4
P15699,Go,Groceries,115,467,460.26,34,0,2024-06-12,2024-11-12,B2
P15700,Player,Groceries,185,173,175.06,100,1,2023-08-04,2025-02-20,E5
P15701,Admit,Electronics,160,127,334.89,79,0,2024-11-30,2025-03-24,B2
P15702,Sort,Electronics,194,95,220.9,38,0,2024-07-15,2024-09-20,E5
P15703,Remember,Stationery,117,192,178.51,96,0,2023-10-17,2024-11-20,C3
P15704,Including,Stationery,156,366,355.43,51,1,2024-03-26,2024-12-27,A1
P15705,Level,Groceries,106,164,127.04,79,0,2024-06-28,2025-04-13,A1
P15706,Color,Groceries,107,35,324.01,40,1,2024-01-03,2025-01-04,C3
P15707,None,Electronics,198,46,439.62,62,0,2025-02-02,2025-02-01,D4
P15708,Show,Stationery,161,325,245.99,17,1,2024-11-04,2024-10-26,A1
P15709,Owner,Furniture,167,165,60.86,64,0,2023-10-30,2024-07-05,D4
P15710,Way,Clothing,142,384,268.71,40,1,2024-12-13,2024-11-28,D4
P15711,Professor,Groceries,182,236,481.62,47,1,2024-04-08,2024-09-19,A1
P15712,Week,Groceries,171,452,384.46,65,0,2024-02-28,2025-03-19,D4
P15713,Herself,Clothing,165,154,86.29,53,1,2025-05-20,2024-08-14,A1
P15714,One,Groceries,126,129,18.78,80,1,2024-05-10,2025-03-06,D4
P15715,Chair,Furniture,101,280,444.27,75,0,2024-04-12,2025-02-03,D4
P15716,Real,Electronics,130,290,237.19,45,0,2025-01-31,2025-02-25,B2
P15717,Newspaper,Stationery,141,347,78.85,63,1,2023-11-28,2024-11-09,C3
P15718,Future,Electronics,161,366,14.99,95,0,2023-12-04,2025-05-03,D4
P15719,Wide,Clothing,167,401,163.27,74,0,2024-12-11,2024-11-03,C3
P15720,Recent,Stationery,187,325,244.84,40,0,2025-06-24,2024-10-10,B2
P15721,Second,Furniture,178,262,415.09,23,1,2024-10-23,2025-03-27,D4
P15722,Should,Groceries,169,448,354.67,37,1,2024-01-12,2025-05-23,C3
P15723,Management,Stationery,194,458,61.21,58,1,2023-08-03,2024-12-08,E5
P15724,Enter,Furniture,169,112,153.76,74,1,2024-03-11,2024-12-24,E5
P15725,Its,Clothing,108,99,472.1,55,1,2023-09-24,2024-12-10,D4
P15726,Rather,Clothing,154,209,220.02,11,0,2024-11-10,2024-09-05,B2
P15727,Seat,Electronics,129,338,376.38,45,0,2024-12-25,2024-08-02,D4
P15728,Job,Groceries,102,61,141.1,77,1,2024-12-22,2024-10-09,A1
P15729,Face,Groceries,131,102,151.45,66,0,2023-09-03,2025-03-23,C3
P15730,Expect,Electronics,176,365,67.82,38,1,2024-04-18,2024-12-12,D4
P15731,Class,Stationery,158,290,432.35,85,0,2024-10-29,2025-01-30,E5
P15732,Front,Stationery,171,338,184.4,37,0,2024-06-16,2025-01-07,B2
P15733,Just,Furniture,193,477,189.23,46,0,2025-03-11,2024-11-01,A1
P15734,Congress,Groceries,153,206,187.85,32,1,2025-06-06,2024-12-02,D4
P15735,Source,Furniture,162,35,155.55,77,1,2024-06-11,2024-07-10,C3
P15736,Run,Furniture,181,349,209.09,100,1,2025-01-28,2025-05-04,A1
P15737,Whose,Clothing,174,332,358.7,35,1,2024-02-02,2024-12-08,B2
P15738,High,Furniture,191,175,105.15,34,0,2025-05-15,2025-02-12,D4
P15739,Somebody,Electronics,145,431,128.76,62,1,2024-03-23,2025-06-12,B2
P15740,Painting,Electronics,192,43,273.74,34,1,2024-10-13,2025-02-04,B2
P15741,Yeah,Furniture,185,45,72.0,87,0,2024-04-21,2024-10-31,B2
P15742,Hair,Electronics,144,20,433.1,25,1,2024-06-01,2025-02-17,A1
P15743,Door,Electronics,146,335,486.16,48,1,2024-03-22,2024-11-24,A1
P15744,Surface,Clothing,141,15,363.75,25,0,2024-03-09,2024-11-18,C3
P15745,Wonder,Electronics,121,320,69.34,43,0,2024-08-09,2024-11-01,A1
P15746,News,Stationery,189,495,346.91,67,1,2023-11-14,2025-05-04,E5
P15747,Someone,Clothing,172,126,226.84,72,1,2023-09-05,2025-04-18,B2
P15748,Evening,Clothing,149,416,109.32,82,0,2023-09-23,2025-06-13,C3
P15749,Herself,Electronics,104,30,101.53,14,1,2024-05-25,2025-04-24,C3
P15750,Century,Furniture,110,228,94.76,17,0,2024-09-24,2025-04-15,A1
P15751,Maybe,Groceries,159,89,316.32,88,0,2023-10-13,2025-03-17,B2
P15752,Commercial,Electronics,152,461,401.71,80,1,2023-11-15,2024-06-29,D4
P15753,Seek,Stationery,139,414,27.55,44,0,2025-03-04,2024-09-21,B2
P15754,Go,Stationery,157,151,468.54,86,1,2024-12-24,2025-02-04,D4
P15755,Seat,Clothing,138,250,497.16,31,1,2023-09-23,2024-10-11,E5
P15756,Professional,Furniture,106,395,119.4,26,1,2025-04-10,2025-02-04,D4
P15757,Wide,Furniture,177,270,270.99,64,1,2023-12-27,2024-06-26,C3
P15758,Kid,Groceries,163,161,55.91,61,1,2024-04-14,2025-06-01,A1
P15759,Here,Clothing,176,267,161.63,34,0,2023-11-15,2024-12-29,C3
P15760,Garden,Electronics,121,86,318.94,49,1,2024-04-07,2024-07-04,D4
P15761,Themselves,Electronics,137,377,281.99,76,0,2024-12-02,2025-05-28,C3
P15762,For,Clothing,107,197,464.48,75,0,2024-05-09,2025-06-22,E5
P15763,Raise,Electronics,188,283,304.84,53,0,2025-05-05,2025-03-15,B2
P15764,Wall,Furniture,197,272,100.35,89,1,2023-11-04,2025-03-22,C3
P15765,Follow,Clothing,174,202,406.33,82,0,2024-01-17,2024-11-23,D4
P15766,Whether,Electronics,115,135,188.27,80,1,2024-05-25,2025-02-25,E5
P15767,Stand,Clothing,134,136,339.84,37,0,2023-06-25,2025-05-26,C3
P15768,Point,Groceries,152,276,114.19,83,0,2024-10-19,2024-11-05,A1
P15769,Determine,Clothing,114,418,148.3,93,1,2024-05-21,2024-07-15,A1
P15770,Exist,Groceries,149,227,451.12,60,0,2023-07-11,2024-08-13,D4
P15771,Off,Clothing,127,438,290.02,70,0,2023-08-29,2024-10-23,D4
P15772,Recent,Clothing,178,465,275.72,70,1,2025-05-06,2024-08-27,A1
P15773,Nation,Groceries,152,448,470.83,66,1,2023-08-11,2025-04-05,D4
P15774,Eight,Electronics,166,16,406.47,10,0,2023-10-07,2025-01-16,E5
P15775,Sea,Electronics,113,180,105.76,51,1,2024-10-29,2024-12-21,B2
P15776,Culture,Furniture,120,485,456.05,70,0,2025-05-18,2025-05-10,D4
P15777,International,Electronics,106,203,221.03,57,1,2023-10-09,2025-04-23,D4
P15778,Especially,Electronics,126,338,343.7,95,0,2023-09-16,2024-07-27,A1
P15779,Fish,Clothing,175,348,25.05,99,0,2025-04-14,2024-10-10,E5
P15780,Officer,Electronics,113,65,354.82,86,1,2024-05-21,2025-02-15,E5
P15781,Form,Groceries,177,500,301.92,35,0,2023-07-22,2024-12-10,E5
P15782,Color,Furniture,161,54,212.89,16,0,2023-07-23,2024-08-03,C3
P15783,Center,Clothing,171,20,234.33,94,1,2024-10-28,2024-09-25,C3
P15784,Lead,Stationery,149,68,362.56,46,1,2024-01-05,2025-02-10,C3
P15785,Total,Furniture,151,146,271.48,71,1,2025-06-01,2024-06-28,A1
P15786,Himself,Groceries,160,78,465.13,53,0,2024-10-31,2024-07-27,C3
P15787,Civil,Furniture,129,38,420.0,60,0,2024-08-31,2025-02-18,E5
P15788,Against,Groceries,169,459,231.05,17,0,2025-06-03,2025-04-04,C3
P15789,Store,Clothing,197,378,180.38,15,0,2024-02-27,2025-03-31,D4
P15790,Religious,Electronics,187,306,409.4,23,0,2023-09-13,2025-01-06,A1
P15791,Region,Stationery,118,97,304.11,96,0,2024-08-30,2025-06-08,B2
P15792,Far,Furniture,122,422,100.23,85,1,2024-06-27,2025-01-01,C3
P15793,According,Electronics,159,451,45.12,92,0,2024-04-06,2025-05-04,D4
P15794,Seem,Electronics,155,340,160.91,49,0,2024-05-26,2024-12-07,D4
P15795,Power,Stationery,117,15,304.0,50,0,2023-07-11,2025-06-03,B2
P15796,Car,Clothing,174,276,46.53,51,0,2024-04-07,2024-08-06,E5
P15797,Easy,Clothing,147,36,299.17,89,1,2025-01-12,2025-04-08,B2
P15798,Them,Clothing,152,34,150.38,50,0,2025-01-01,2025-05-29,E5
P15799,Including,Clothing,149,9,260.41,85,1,2024-06-10,2025-01-04,D4
P15800,Tax,Clothing,111,168,187.59,68,0,2024-07-30,2025-06-14,C3
P15801,Character,Electronics,155,17,481.94,87,0,2025-02-27,2025-06-24,C3
P15802,Eight,Groceries,155,317,498.04,18,0,2025-05-02,2025-05-14,E5
P15803,Wish,Furniture,116,95,362.43,49,0,2024-02-10,2024-12-23,D4
P15804,Middle,Electronics,165,152,5.61,14,1,2024-08-16,2025-06-10,D4
P15805,Morning,Groceries,124,467,422.79,23,1,2024-03-15,2025-05-18,A1
P15806,Level,Stationery,132,56,378.27,40,1,2024-12-18,2025-03-20,C3
P15807,Join,Clothing,103,378,173.52,64,1,2024-02-15,2025-02-08,D4
P15808,At,Stationery,161,202,263.15,13,1,2024-07-24,2025-05-24,D4
P15809,Keep,Clothing,162,120,97.28,13,1,2024-02-05,2024-08-25,A1
P15810,Fill,Clothing,108,358,206.85,91,1,2024-08-16,2025-01-31,A1
P15811,Garden,Furniture,103,188,248.78,44,0,2024-09-01,2025-02-15,E5
P15812,Wind,Groceries,107,60,335.04,22,0,2025-01-02,2025-04-22,D4
P15813,Game,Electronics,135,490,401.78,47,0,2024-09-05,2024-09-14,A1
P15814,Price,Stationery,139,15,230.17,46,1,2024-07-31,2024-09-01,E5
P15815,Bill,Groceries,118,23,300.08,17,1,2023-11-02,2024-11-19,E5
P15816,Fire,Groceries,139,216,115.96,25,1,2025-05-05,2025-05-21,B2
P15817,Cut,Groceries,170,248,74.09,15,0,2024-08-21,2025-02-17,A1
P15818,Color,Furniture,186,304,337.1,22,1,2024-11-28,2024-10-26,A1
P15819,Kid,Groceries,156,87,300.91,95,1,2024-08-06,2025-02-09,A1
P15820,Common,Groceries,186,11,80.71,15,0,2024-08-20,2024-11-18,A1
P15821,Yeah,Electronics,173,7,471.77,40,0,2024-09-21,2024-10-31,E5
P15822,Begin,Groceries,174,294,479.66,90,1,2023-11-11,2025-04-15,B2
P15823,Attorney,Stationery,166,162,29.32,15,1,2024-01-16,2025-05-05,D4
P15824,Skill,Electronics,122,279,331.1,76,1,2025-01-02,2025-02-12,D4
P15825,Age,Furniture,122,219,140.78,28,0,2023-12-28,2024-08-15,D4
P15826,Around,Groceries,105,107,362.33,22,1,2024-04-19,2025-02-07,A1
P15827,Throughout,Electronics,139,132,115.77,60,1,2025-02-12,2024-09-04,B2
P15828,Medical,Clothing,137,21,392.61,65,0,2025-01-26,2025-05-20,A1
P15829,Indicate,Electronics,138,441,394.98,20,1,2023-07-13,2025-06-22,A1
P15830,You,Electronics,166,120,311.78,45,1,2024-06-03,2024-09-04,D4
P15831,Bag,Groceries,107,27,314.64,78,1,2025-02-28,2025-05-17,E5
P15832,Piece,Electronics,132,282,300.73,34,0,2025-06-10,2025-02-07,C3
P15833,Mrs,Groceries,116,339,289.91,80,0,2023-12-20,2025-03-30,D4
P15834,Deep,Clothing,132,332,368.26,11,0,2024-10-21,2025-02-07,B2
P15835,Item,Stationery,123,248,462.52,29,1,2025-01-30,2024-11-29,B2
P15836,Offer,Stationery,163,394,228.41,47,1,2023-12-11,2025-02-05,C3
P15837,Itself,Clothing,101,405,217.29,71,0,2024-10-16,2025-04-01,E5
P15838,Argue,Electronics,101,80,152.07,22,1,2024-11-26,2024-06-29,A1
P15839,Imagine,Electronics,113,339,163.77,17,0,2024-08-04,2025-06-14,C3
P15840,Role,Electronics,152,141,198.15,79,0,2024-01-08,2025-05-03,D4
P15841,Black,Clothing,127,443,276.74,11,1,2024-12-02,2025-04-16,A1
P15842,Result,Electronics,194,15,56.4,28,0,2023-10-27,2025-01-21,C3
P15843,Girl,Groceries,118,265,55.56,50,0,2024-05-23,2024-07-17,B2
P15844,Lead,Furniture,167,32,464.38,71,0,2024-08-20,2025-03-25,D4
P15845,Must,Furniture,186,267,207.52,59,1,2024-04-23,2024-12-03,A1
P15846,Always,Stationery,194,9,32.37,13,0,2023-08-15,2024-09-15,B2
P15847,Watch,Furniture,116,102,420.09,63,0,2023-07-08,2024-10-27,E5
P15848,Quality,Furniture,162,360,419.75,42,0,2025-01-15,2024-11-24,D4
P15849,Southern,Clothing,119,242,430.18,27,0,2024-09-30,2024-11-11,C3
P15850,Large,Furniture,147,468,330.69,14,1,2024-05-08,2025-01-28,E5
